Name,Price,Kilometers,Fuel
2017 Volvo XC90 D5 Momentum,Rs. 36 Lakh,"1,16,000 ",Diesel
2020 Hyundai Santro Sportz,Rs. 4 Lakh,"76,833",Petrol
2022 MG Astor Savvy 1.5 CVT Ivory [2023-2024],Rs. 13.5 Lakh,"16,891",Petrol
2024 Renault Kwid CLIMBER 1.0 AMT Opt [2020-2021],Rs. 5.3 Lakh,"15,382",Petrol
2021 MG Astor Savvy 1.3 Turbo AT S Red [2021-2023],Rs. 11.5 Lakh,"41,437",Petrol
2021 MG Hector Sharp 1.5 DCT Petrol [2019-2020],Rs. 13.5 Lakh,"45,905",Petrol
2022 Toyota Fortuner 4x2 2WD Diesel 2.8L Turbo Automatic,Rs. 39 Lakh,"47,000",Diesel
2022 Mercedes-Benz C-Class C220d Progressive,Rs. 46 Lakh,"32,000",Diesel
2021 MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,Rs. 27 Lakh,"73,285",Diesel
2022 Maruti Suzuki Ignis Zeta 1.2 AMT,Rs. 6.3 Lakh,"46,039",Petrol
2019 Ford Endeavour Titanium Plus 3.2 4x4 AT,Rs. 29.5 Lakh,"66,000",Diesel
2022 Toyota Innova Crysta ZX 2.4 AT 7 STR,Rs. 30 Lakh,"84,000",Diesel
2017 Mercedes-Benz E-Class E 220 d Avantgarde,Rs. 29.5 Lakh,"73,600",Diesel
2018 Maruti Suzuki Wagon R VXI AMT,Rs. 4 Lakh,"77,965",Petrol
2011 Toyota Fortuner 3.0 MT,Rs. 14 Lakh,"1,74,000 ",Diesel
2021 Tata Safari XZA Plus 6S Adventure,Rs. 14.95 Lakh,"92,000",Diesel
2022 Skoda Octavia L&K 2.0,Rs. 24.95 Lakh,"40,000",Petrol
2017 Audi A6 35 TFSI Matrix,Rs. 16.25 Lakh,"59,100",Petrol
2021 Jeep Wrangler Unlimited 4x4 Petrol,Rs. 48.5 Lakh,"67,000",Petrol
2019 Land Rover Range Rover Evoque SE Dynamic,Rs. 27.45 Lakh,"87,100",Diesel
2019 Toyota Fortuner 2.8 4x2 AT [2016-2020],Rs. 28.85 Lakh,"1,56,100 ",Diesel
2017 Jeep Compass Longitude (O) 2.0 Diesel [2017-2020],Rs. 8.55 Lakh,"88,000",Diesel
2015 Maruti Suzuki Swift ZXi,Rs. 3.89 Lakh,"64,100",Petrol
2022 Skoda Slavia Ambition 1.0L TSI AT,Rs. 12.85 Lakh,"27,100",Petrol
2020 MG Hector Style 2.0 Diesel,Rs. 9.95 Lakh,"84,000",Diesel
2018 Audi A5 Sportback 40 TDI,Rs. 28.95 Lakh,"44,800",Diesel
2021 Kia Seltos GTX Plus 1.4 DCT,Rs. 13.5 Lakh,"39,000",Petrol
2019 Land Rover Range Rover Evoque SE,Rs. 25.65 Lakh,"88,100",Diesel
2017 Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Rs. 16.95 Lakh,"73,000",Diesel
2020 Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Rs. 21.95 Lakh,"78,000",Diesel
2019 MG Hector Smart 2.0 Diesel [2019-2020],Rs. 9.89 Lakh,"9,95,100 ",Diesel
2018 Isuzu MU-X 4x2,Rs. 17.5 Lakh,"94,000",Diesel
2022 Jeep Compass Model S (O) 1.4 Petrol DCT [2021],Rs. 19 Lakh,"22,000",Petrol
2022 Skoda Kodiaq L&K 2.0 TSI 4X4,Rs. 36 Lakh,"39,000",Petrol
2017 Audi A5 Cabriolet 2.0 TDI,Rs. 27 Lakh,"69,000",Diesel
2022 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 12.07 Lakh,"60,181",Petrol
2024 Mahindra XUV700 AX7 2WD Petrol 2.0L Turbo Manual 7 STR,Rs. 20.06 Lakh,"16,470",Petrol
2019 Maruti Suzuki DZire ZXi Plus AMT,Rs. 6.65 Lakh,"34,237",Petrol
2023 Volkswagen Virtus Highline 1.0 TSI AT,Rs. 13.59 Lakh,"16,150",Petrol
2023 Tata Tiago XT [2020-2023],Rs. 5.34 Lakh,"24,509",Petrol
2021 MG Gloster Savvy 7 STR 2.0 Twin Turbo 4WD [2022-2023],Rs. 29.85 Lakh,"58,100",Diesel
2022 BMW X7 xDrive40i M Sport (Petrol),Rs. 95 Lakh,"51,000",Petrol
2019 Maruti Suzuki Wagon R ZXi 1.2 AMT,Rs. 4.95 Lakh,"61,000",Petrol
2019 MG Hector Smart 2.0 Diesel [2019-2020],Rs. 10.45 Lakh,"84,500",Diesel
2024 BMW 3 Series Gran Limousine 320Ld M Sport [2023],Rs. 54.35 Lakh,"18,100",Diesel
2015 Maruti Suzuki Swift ZXi,Rs. 3.85 Lakh,"62,100",Petrol
2020 Toyota Yaris G CVT [2018-2020],Rs. 7.55 Lakh,"82,200",Petrol
2018 Land Rover Range Rover Sport SDV6 HSE,Rs. 65.95 Lakh,"74,500",Diesel
2021 Tata Safari XZA Plus 6S Adventure,Rs. 14.95 Lakh,"92,000",Diesel
2022 Skoda Octavia L&K 2.0,Rs. 24.95 Lakh,"40,000",Petrol
2021 MG Gloster Savvy 7 STR 2.0 Twin Turbo 4WD [2022-2023],Rs. 29.85 Lakh,"58,100",Diesel
2022 BMW X7 xDrive40i M Sport (Petrol),Rs. 95 Lakh,"51,000",Petrol
2019 Maruti Suzuki Wagon R ZXi 1.2 AMT,Rs. 4.95 Lakh,"61,000",Petrol
2019 MG Hector Smart 2.0 Diesel [2019-2020],Rs. 10.45 Lakh,"84,500",Diesel
2024 BMW 3 Series Gran Limousine 320Ld M Sport [2023],Rs. 54.35 Lakh,"18,100",Diesel
2015 Maruti Suzuki Swift ZXi,Rs. 3.85 Lakh,"62,100",Petrol
2020 Toyota Yaris G CVT [2018-2020],Rs. 7.55 Lakh,"82,200",Petrol
2018 Land Rover Range Rover Sport SDV6 HSE,Rs. 65.95 Lakh,"74,500",Diesel
2017 Audi A6 35 TFSI Matrix,Rs. 16.25 Lakh,"59,100",Petrol
2021 Jeep Wrangler Unlimited 4x4 Petrol,Rs. 48.5 Lakh,"67,000",Petrol
2019 Land Rover Range Rover Evoque SE Dynamic,Rs. 27.45 Lakh,"87,100",Diesel
2019 Toyota Fortuner 2.8 4x2 AT [2016-2020],Rs. 28.85 Lakh,"1,56,100 ",Diesel
2017 Jeep Compass Longitude (O) 2.0 Diesel [2017-2020],Rs. 8.55 Lakh,"88,000",Diesel
2015 Maruti Suzuki Swift ZXi,Rs. 3.89 Lakh,"64,100",Petrol
2022 Skoda Slavia Ambition 1.0L TSI AT,Rs. 12.85 Lakh,"27,100",Petrol
2020 MG Hector Style 2.0 Diesel,Rs. 9.95 Lakh,"84,000",Diesel
2018 Audi A5 Sportback 40 TDI,Rs. 28.95 Lakh,"44,800",Diesel
2021 Kia Seltos GTX Plus 1.4 DCT,Rs. 13.5 Lakh,"39,000",Petrol
2019 Land Rover Range Rover Evoque SE,Rs. 25.65 Lakh,"88,100",Diesel
2017 Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Rs. 16.95 Lakh,"73,000",Diesel
2020 Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Rs. 21.95 Lakh,"78,000",Diesel
2023 Tata Tiago XT [2020-2023],Rs. 5.34 Lakh,"24,509",Petrol
2023 Tata Harrier XZA Plus,Rs. 20.49 Lakh,"30,100",Diesel
2025 Kia Sonet GTX Plus 1.0 Turbo Petrol DCT,Rs. 14.95 Lakh,"3,510",Petrol
2020 Mercedes-Benz C-Class C 220d Progressive [2018-2019],Rs. 28.95 Lakh,"53,275",Diesel
2016 Audi A6 35 TFSI Matrix,Rs. 18.49 Lakh,"59,000",Petrol
2019 BMW 5-Series 530d M Sport [2013-2017],Rs. 36.89 Lakh,"58,000",Diesel
2021 MG Hector Style 2.0 Diesel Turbo MT,Rs. 12.49 Lakh,"80,200",Diesel
2017 Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Rs. 16.95 Lakh,"75,200",Diesel
2022 Kia Seltos GTX Plus 1.4 DCT,Rs. 15.58 Lakh,"45,244",Petrol
2020 Volkswagen Tiguan AllSpace 2.0 TSI,Rs. 18.95 Lakh,"61,000",Petrol
2022 Hyundai Verna SX (O) 1.0 Turbo DCT,Rs. 11.92 Lakh,"33,132",Petrol
2022 Mercedes-Benz GLC 220d 4MATIC Progressive,Rs. 55 Lakh,"57,607",Diesel
2023 Nissan Magnite XE,Rs. 4.95 Lakh,"12,941",Petrol
2018 Maruti Suzuki Vitara Brezza ZDi AGS,Rs. 7.7 Lakh,"75,591",Diesel
2019 Land Rover Range Rover Evoque SE,Rs. 26.95 Lakh,"88,000",Diesel
2021 Hyundai Creta SX 1.5 Petrol,Rs. 12 Lakh,"56,555",Petrol
2023 Renault Triber RXZ,Rs. 6.45 Lakh,"32,254",Petrol
2022 MG Astor Sharp 1.5 CVT Old Generation [2021-2023],Rs. 13 Lakh,"19,371",Petrol
2023 MG Astor Sharp 1.5 CVT Old Generation [2021-2023],Rs. 13 Lakh,"34,038",Petrol
2022 MG Astor Savvy 1.3 Turbo AT S Red [2021-2023],Rs. 13 Lakh,"27,848",Petrol
2024 Nissan Magnite XV Premium Turbo CVT,Rs. 9.93 Lakh,"9,584",Petrol
2023 Mahindra XUV700 AX 7 Petrol AT Luxury Pack 7 STR [2021],Rs. 22.07 Lakh,"26,755",Petrol
2021 Mercedes-Benz EQC 400 4MATIC,Rs. 60 Lakh,"18,000",Electric
2020 MG Hector Sharp 1.5 DCT Petrol,Rs. 10.8 Lakh,"46,573",Petrol
2015 Volkswagen Vento Highline Diesel AT,Rs. 5.59 Lakh,"76,301",Diesel
2019 MG Hector Smart 2.0 Diesel [2019-2020],Rs. 9.89 Lakh,"9,95,100 ",Diesel
2018 Isuzu MU-X 4x2,Rs. 17.5 Lakh,"94,000",Diesel
2022 Jeep Compass Model S (O) 1.4 Petrol DCT [2021],Rs. 19 Lakh,"22,000",Petrol
2022 Skoda Kodiaq L&K 2.0 TSI 4X4,Rs. 36 Lakh,"39,000",Petrol
2017 Audi A5 Cabriolet 2.0 TDI,Rs. 27 Lakh,"69,000",Diesel
2022 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 12.07 Lakh,"60,181",Petrol
2024 Mahindra XUV700 AX7 2WD Petrol 2.0L Turbo Manual 7 STR,Rs. 20.06 Lakh,"16,470",Petrol
2019 Maruti Suzuki DZire ZXi Plus AMT,Rs. 6.65 Lakh,"34,237",Petrol
2023 Volkswagen Virtus Highline 1.0 TSI AT,Rs. 13.59 Lakh,"16,150",Petrol
2017 Audi A5 Cabriolet 2.0 TDI,Rs. 27 Lakh,"69,000",Diesel
2022 Skoda Kodiaq L&K 2.0 TSI 4X4,Rs. 36 Lakh,"39,000",Petrol
2023 Tata Harrier XZA Plus,Rs. 20.49 Lakh,"30,100",Diesel
2025 Kia Sonet GTX Plus 1.0 Turbo Petrol DCT,Rs. 14.95 Lakh,"3,510",Petrol
2020 Mercedes-Benz C-Class C 220d Progressive [2018-2019],Rs. 28.95 Lakh,"53,275",Diesel
2016 Audi A6 35 TFSI Matrix,Rs. 18.49 Lakh,"59,000",Petrol
2019 BMW 5-Series 530d M Sport [2013-2017],Rs. 36.89 Lakh,"58,000",Diesel
2021 MG Hector Style 2.0 Diesel Turbo MT,Rs. 12.49 Lakh,"80,200",Diesel
2023 Volkswagen Virtus Highline 1.0 TSI AT,Rs. 13.59 Lakh,"16,150",Petrol
2017 Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Rs. 16.95 Lakh,"75,200",Diesel
2022 Kia Seltos GTX Plus 1.4 DCT,Rs. 15.58 Lakh,"45,244",Petrol
2020 Volkswagen Tiguan AllSpace 2.0 TSI,Rs. 18.95 Lakh,"61,000",Petrol
2022 Hyundai Verna SX (O) 1.0 Turbo DCT,Rs. 11.92 Lakh,"33,132",Petrol
2022 Mercedes-Benz GLC 220d 4MATIC Progressive,Rs. 55 Lakh,"57,607",Diesel
2023 Nissan Magnite XE,Rs. 4.95 Lakh,"12,941",Petrol
2018 Maruti Suzuki Vitara Brezza ZDi AGS,Rs. 7.7 Lakh,"75,591",Diesel
2019 Land Rover Range Rover Evoque SE,Rs. 26.95 Lakh,"88,000",Diesel
2021 Hyundai Creta SX 1.5 Petrol,Rs. 12 Lakh,"56,555",Petrol
2021 Tata Tiago XZ Plus [2020-2023],Rs. 5.42 Lakh,"27,894",Petrol
2021 Nissan Magnite XL Turbo [2020],Rs. 5.92 Lakh,"35,889",Petrol
2020 MG ZS EV Exclusive [2020-2021],Rs. 9.6 Lakh,"82,364",Electric
2018 Maruti Suzuki DZire ZXi Plus AMT,Rs. 6.4 Lakh,"15,777",Petrol
2022 Nissan Magnite XL [2020],Rs. 5.75 Lakh,"15,660",Petrol
2019 Volkswagen Polo Highline Plus 1.0 (P) 16 Alloy,Rs. 5.91 Lakh,"63,578",Petrol
2019 Mercedes-Benz GLS 350 d,Rs. 49.25 Lakh,"1,00,000 ",Diesel
2022 Mahindra XUV700 AX 7 Petrol MT 7 STR [2021],Rs. 15.78 Lakh,"69,164",Petrol
2016 Maruti Suzuki Swift VDi,Rs. 4.77 Lakh,"76,467",Diesel
2024 Toyota Innova Hycross ZX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR,Rs. 36 Lakh,"18,000",Hybrid (Electric + Petrol)
2021 Tata Altroz XZ (O) i-Turbo Petrol,Rs. 7.1 Lakh,"28,623",Petrol
2017 Ford Ecosport Ambiente 1.5L Ti-VCT,Rs. 5.81 Lakh,"48,796",Petrol
2017 Maruti Suzuki DZire ZXi Plus AMT,Rs. 5.85 Lakh,"55,785",Petrol
2019 Maruti Suzuki DZire ZDi,Rs. 7.13 Lakh,"56,188",Diesel
2022 Mahindra Thar LX Hard Top Petrol MT 4WD,Rs. 11.59 Lakh,"44,518",Petrol
2024 Mahindra XUV700 AX7 2WD Petrol 2.0L Turbo Manual 7 STR,Rs. 20.22 Lakh,"17,665",Petrol
2021 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 12.1 Lakh,"20,004",Petrol
2021 Tata Tiago Revotron XZA Plus,Rs. 5.32 Lakh,"26,039",Petrol
2021 Mahindra Thar LX Hard Top Diesel AT 4WD [2023],Rs. 12.75 Lakh,"60,996",Diesel
2022 Hyundai Elite i20 Sportz 1.5 MT Diesel,Rs. 8.45 Lakh,"45,000",Diesel
2020 Tata Tiago XZ Plus [2020-2023],Rs. 5.09 Lakh,"35,897",Petrol
2013 Maruti Suzuki Swift VXi,Rs. 3.67 Lakh,"40,510",Petrol
2012 Maruti Suzuki Swift VXi,Rs. 3.38 Lakh,"62,746",Petrol
2020 Tata Tiago XZA Plus Dual Tone [2023-2025],Rs. 5.73 Lakh,"21,780",Petrol
2023 Renault Triber RXZ,Rs. 6.45 Lakh,"32,254",Petrol
2022 MG Astor Sharp 1.5 CVT Old Generation [2021-2023],Rs. 13 Lakh,"19,371",Petrol
2023 MG Astor Sharp 1.5 CVT Old Generation [2021-2023],Rs. 13 Lakh,"34,038",Petrol
2022 MG Astor Savvy 1.3 Turbo AT S Red [2021-2023],Rs. 13 Lakh,"27,848",Petrol
2024 Nissan Magnite XV Premium Turbo CVT,Rs. 9.93 Lakh,"9,584",Petrol
2023 Mahindra XUV700 AX 7 Petrol AT Luxury Pack 7 STR [2021],Rs. 22.07 Lakh,"26,755",Petrol
2021 Mercedes-Benz EQC 400 4MATIC,Rs. 60 Lakh,"18,000",Electric
2020 MG Hector Sharp 1.5 DCT Petrol,Rs. 10.8 Lakh,"46,573",Petrol
2015 Volkswagen Vento Highline Diesel AT,Rs. 5.59 Lakh,"76,301",Diesel
2021 Tata Tiago XZ Plus [2020-2023],Rs. 5.42 Lakh,"27,894",Petrol
2021 Nissan Magnite XL Turbo [2020],Rs. 5.92 Lakh,"35,889",Petrol
2020 MG ZS EV Exclusive [2020-2021],Rs. 9.6 Lakh,"82,364",Electric
2018 Maruti Suzuki DZire ZXi Plus AMT,Rs. 6.4 Lakh,"15,777",Petrol
2022 Nissan Magnite XL [2020],Rs. 5.75 Lakh,"15,660",Petrol
2019 Volkswagen Polo Highline Plus 1.0 (P) 16 Alloy,Rs. 5.91 Lakh,"63,578",Petrol
2019 Mercedes-Benz GLS 350 d,Rs. 49.25 Lakh,"1,00,000 ",Diesel
2022 Mahindra XUV700 AX 7 Petrol MT 7 STR [2021],Rs. 15.78 Lakh,"69,164",Petrol
2016 Maruti Suzuki Swift VDi,Rs. 4.77 Lakh,"76,467",Diesel
2024 Toyota Innova Hycross ZX (O) Hybrid (Electric + Petrol) Automatic (e-CVT) 7 STR,Rs. 36 Lakh,"18,000",Hybrid (Electric + Petrol)
2021 Tata Altroz XZ (O) i-Turbo Petrol,Rs. 7.1 Lakh,"28,623",Petrol
2017 Ford Ecosport Ambiente 1.5L Ti-VCT,Rs. 5.81 Lakh,"48,796",Petrol
2017 Maruti Suzuki DZire ZXi Plus AMT,Rs. 5.85 Lakh,"55,785",Petrol
2019 Maruti Suzuki DZire ZDi,Rs. 7.13 Lakh,"56,188",Diesel
2022 Mahindra Thar LX Hard Top Petrol MT 4WD,Rs. 11.59 Lakh,"44,518",Petrol
2022 Mercedes-Benz AMG A35 Limousine 4MATIC [2021-2023],Rs. 49 Lakh,"9,000",Petrol
2024 Tata Altroz XZA Plus (S) Lux Petrol,Rs. 9.48 Lakh,"7,246",Petrol
2021 Nissan Magnite XV Premium Turbo (O) [2020-2022],Rs. 6.54 Lakh,"68,776",Petrol
2022 Renault Triber RXZ EASY-R AMT,Rs. 6.49 Lakh,"43,768",Petrol
2024 Toyota Glanza V AMT,Rs. 10.5 Lakh,"1,500",Petrol
2023 Tata Tiago Revotron XZA Plus,Rs. 5.72 Lakh,"30,825",Petrol
2019 Hyundai Verna Fluidic 1.6 VTVT SX,Rs. 8.05 Lakh,"33,499",Petrol
2020 Kia Seltos HTK 1.5 [2020-2021],Rs. 9.25 Lakh,"66,000",Petrol
2016 Maruti Suzuki Swift VDi ABS [2014-2017],Rs. 4.86 Lakh,"61,195",Diesel
2017 Tata Tiago Revotron XZ,Rs. 3.75 Lakh,"76,023",Petrol
2021 Maruti Suzuki Ertiga ZXi AT,Rs. 9.98 Lakh,"22,454",Petrol
2022 Kia Carens Luxury Plus 1.4 Petrol 7 STR,Rs. 13.47 Lakh,"56,241",Petrol
2020 MG Hector Smart 2.0 Diesel [2019-2020],Rs. 10.5 Lakh,"80,542",Diesel
2023 MG ZS EV Exclusive,Rs. 13.5 Lakh,"12,714",Electric
2024 Land Rover Range Rover Velar HSE Dynamic 2.0 Petrol,Rs. 77 Lakh,"20,000",Petrol
2021 MG Hector Sharp 1.5 Petrol CVT,Rs. 14.5 Lakh,"61,120",Petrol + 1
2019 BMW 3-Series 320d Luxury Line,Rs. 34 Lakh,"49,000",Diesel
2015 Maruti Suzuki Swift VXi,Rs. 4.37 Lakh,"41,057",Petrol
2011 Land Rover Range Rover Sport 3.0 TDV6,Rs. 26 Lakh,"72,000",Diesel
2018 Land Rover Range Rover SWB Vogue SE,Rs. 1.4 Crore,"52,000",Diesel
2006 Audi A8 L 4.2 FSI quattro,Rs. 16 Lakh,"73,000",Petrol
2017 BMW 5-Series 530d M Sport [2017-2019],Rs. 40 Lakh,"23,000",Diesel
2019 Audi Q7 45 TDI Technology Pack,Rs. 58 Lakh,"80,000",Diesel
2017 Mercedes-Benz GLS 350 d,Rs. 49 Lakh,"90,000",Diesel
2024 Mahindra XUV700 AX7 2WD Petrol 2.0L Turbo Manual 7 STR,Rs. 20.22 Lakh,"17,665",Petrol
2021 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 12.1 Lakh,"20,004",Petrol
2021 Tata Tiago Revotron XZA Plus,Rs. 5.32 Lakh,"26,039",Petrol
2021 Mahindra Thar LX Hard Top Diesel AT 4WD [2023],Rs. 12.75 Lakh,"60,996",Diesel
2022 Hyundai Elite i20 Sportz 1.5 MT Diesel,Rs. 8.45 Lakh,"45,000",Diesel
2020 Tata Tiago XZ Plus [2020-2023],Rs. 5.09 Lakh,"35,897",Petrol
2013 Maruti Suzuki Swift VXi,Rs. 3.67 Lakh,"40,510",Petrol
2012 Maruti Suzuki Swift VXi,Rs. 3.38 Lakh,"62,746",Petrol
2020 Tata Tiago XZA Plus Dual Tone [2023-2025],Rs. 5.73 Lakh,"21,780",Petrol
2021 Tata Tiago Revotron XZA Plus,Rs. 5.32 Lakh,"26,039",Petrol
2020 Tata Tiago XZ Plus [2020-2023],Rs. 5.09 Lakh,"35,897",Petrol
2024 Mahindra XUV700 AX7 2WD Petrol 2.0L Turbo Manual 7 STR,Rs. 20.22 Lakh,"17,665",Petrol
2012 Maruti Suzuki Swift VXi,Rs. 3.38 Lakh,"62,746",Petrol
2013 Maruti Suzuki Swift VXi,Rs. 3.67 Lakh,"40,510",Petrol
2021 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 12.1 Lakh,"20,004",Petrol
2022 Mercedes-Benz AMG A35 Limousine 4MATIC [2021-2023],Rs. 49 Lakh,"9,000",Petrol
2024 Tata Altroz XZA Plus (S) Lux Petrol,Rs. 9.48 Lakh,"7,246",Petrol
2021 Nissan Magnite XV Premium Turbo (O) [2020-2022],Rs. 6.54 Lakh,"68,776",Petrol
2022 Renault Triber RXZ EASY-R AMT,Rs. 6.49 Lakh,"43,768",Petrol
2024 Toyota Glanza V AMT,Rs. 10.5 Lakh,"1,500",Petrol
2023 Tata Tiago Revotron XZA Plus,Rs. 5.72 Lakh,"30,825",Petrol
2019 Hyundai Verna Fluidic 1.6 VTVT SX,Rs. 8.05 Lakh,"33,499",Petrol
2020 Kia Seltos HTK 1.5 [2020-2021],Rs. 9.25 Lakh,"66,000",Petrol
2016 Maruti Suzuki Swift VDi ABS [2014-2017],Rs. 4.86 Lakh,"61,195",Diesel
2017 Tata Tiago Revotron XZ,Rs. 3.75 Lakh,"76,023",Petrol
2021 Maruti Suzuki Ertiga ZXi AT,Rs. 9.98 Lakh,"22,454",Petrol
2022 Kia Carens Luxury Plus 1.4 Petrol 7 STR,Rs. 13.47 Lakh,"56,241",Petrol
2020 MG Hector Smart 2.0 Diesel [2019-2020],Rs. 10.5 Lakh,"80,542",Diesel
2016 BMW 5-Series 520d M Sport,Rs. 27 Lakh,"45,000",Diesel
2018 BMW 5-Series 520d Luxury Line [2017-2019],Rs. 35 Lakh,"62,000",Diesel
2017 Jaguar XF Portfolio Petrol CBU,Rs. 24 Lakh,"47,000",Petrol
2019 Ford Endeavour Titanium Plus 3.2 4x4 AT,Rs. 26 Lakh,"1,09,000 ",Diesel
2020 Land Rover Range Rover Sport SDV6 SE,Rs. 92 Lakh,"57,000",Diesel
2019 Mercedes-Benz GLC 220d 4MATIC Progressive [2019-2021],Rs. 45 Lakh,"42,000",Diesel
2022 Land Rover Range Rover Velar S R-Dynamic 2.0 Diesel,Rs. 78 Lakh,"21,000",Diesel
2018 BMW X1 sDrive20d xLine,Rs. 21 Lakh,"68,000",Diesel
2016 Mercedes-Benz GLE Coupe 43 AMG 4Matic 2016,Rs. 52 Lakh,"70,000",Petrol
2019 BMW X1 sDrive20d xLine,Rs. 27 Lakh,"56,000",Diesel
2020 Toyota Innova Crysta 2.4 ZX 7 STR [2016-2020],Rs. 22.5 Lakh,"1,46,000 ",Diesel
2018 Mercedes-Benz GLC 220 d Progressive,Rs. 36 Lakh,"70,000",Diesel
2017 Porsche Cayenne S Diesel,Rs. 58 Lakh,"81,000",Diesel
2022 Tata Safari XZA Plus,Rs. 19 Lakh,"37,000",Diesel
2022 Mahindra Thar LX Hard Top Diesel AT 4WD [2023],Rs. 17 Lakh,"20,000",Diesel
2018 Audi Q3 35 TDI quattro Technology,Rs. 24 Lakh,"61,000",Diesel
2016 Mercedes-Benz GLE 250 d,Rs. 30 Lakh,"84,000",Diesel
2017 BMW X5 xDrive 30d Expedition,Rs. 22 Lakh,"1,57,000 ",Diesel
2022 Mercedes-Benz GLS 400d 4MATIC [2020-2023],Rs. 1.15 Crore,"62,000",Diesel
2018 Volvo S90 D4 Inscription,Rs. 24 Lakh,"98,000",Diesel
2022 Isuzu D-Max V-Cross V-Cross Z 4x2 AT [2021],Rs. 21 Lakh,"48,000",Diesel
2016 Audi Q3 35 TDI Premium Plus + Sunroof,Rs. 16.5 Lakh,"97,000",Diesel
2022 Mercedes-Benz E-Class E 220 d Avantgarde,Rs. 39 Lakh,"51,000",Diesel
2015 BMW X5 xDrive 30d,Rs. 33 Lakh,"83,000",Diesel
2023 MG ZS EV Exclusive,Rs. 13.5 Lakh,"12,714",Electric
2024 Land Rover Range Rover Velar HSE Dynamic 2.0 Petrol,Rs. 77 Lakh,"20,000",Petrol
2021 MG Hector Sharp 1.5 Petrol CVT,Rs. 14.5 Lakh,"61,120",Petrol + 1
2019 BMW 3-Series 320d Luxury Line,Rs. 34 Lakh,"49,000",Diesel
2015 Maruti Suzuki Swift VXi,Rs. 4.37 Lakh,"41,057",Petrol
2011 Land Rover Range Rover Sport 3.0 TDV6,Rs. 26 Lakh,"72,000",Diesel
2018 Land Rover Range Rover SWB Vogue SE,Rs. 1.4 Crore,"52,000",Diesel
2006 Audi A8 L 4.2 FSI quattro,Rs. 16 Lakh,"73,000",Petrol
2017 BMW 5-Series 530d M Sport [2017-2019],Rs. 40 Lakh,"23,000",Diesel
2019 Audi Q7 45 TDI Technology Pack,Rs. 58 Lakh,"80,000",Diesel
2017 Mercedes-Benz GLS 350 d,Rs. 49 Lakh,"90,000",Diesel
2016 BMW 5-Series 520d M Sport,Rs. 27 Lakh,"45,000",Diesel
2018 BMW 5-Series 520d Luxury Line [2017-2019],Rs. 35 Lakh,"62,000",Diesel
2017 Jaguar XF Portfolio Petrol CBU,Rs. 24 Lakh,"47,000",Petrol
2019 Ford Endeavour Titanium Plus 3.2 4x4 AT,Rs. 26 Lakh,"1,09,000 ",Diesel
2020 Land Rover Range Rover Sport SDV6 SE,Rs. 92 Lakh,"57,000",Diesel
2019 Mercedes-Benz GLC 220d 4MATIC Progressive [2019-2021],Rs. 45 Lakh,"42,000",Diesel
2022 Land Rover Range Rover Velar S R-Dynamic 2.0 Diesel,Rs. 78 Lakh,"21,000",Diesel
2018 BMW X1 sDrive20d xLine,Rs. 21 Lakh,"68,000",Diesel
2016 Mercedes-Benz GLE Coupe 43 AMG 4Matic 2016,Rs. 52 Lakh,"70,000",Petrol
2019 BMW X1 sDrive20d xLine,Rs. 27 Lakh,"56,000",Diesel
2020 Toyota Innova Crysta 2.4 ZX 7 STR [2016-2020],Rs. 22.5 Lakh,"1,46,000 ",Diesel
2018 Mercedes-Benz GLC 220 d Progressive,Rs. 36 Lakh,"70,000",Diesel
2017 Porsche Cayenne S Diesel,Rs. 58 Lakh,"81,000",Diesel
2017 BMW 5-Series 530d M Sport [2017-2019],Rs. 40 Lakh,"23,000",Diesel
2019 Audi Q7 45 TDI Technology Pack,Rs. 58 Lakh,"80,000",Diesel
2017 Mercedes-Benz GLS 350 d,Rs. 49 Lakh,"90,000",Diesel
2024 MG Hector Savvy Pro 1.5 Turbo Petrol CVT [2023],Rs. 22.91 Lakh,"11,534",Petrol
2021 MG Astor Savvy 1.3 Turbo AT S Red [2021-2023],Rs. 15.38 Lakh,"23,444",Petrol
2023 MG Astor Savvy 1.3 Turbo AT S Red [2021-2023],Rs. 17.64 Lakh,"28,233",Petrol
2023 MG Hector Plus Sharp Pro 1.5 Turbo Petrol MT 6 STR [2023],Rs. 23.81 Lakh,"12,468",Petrol
2020 MG Gloster Savvy 6 STR 2.0 Twin Turbo 4WD,Rs. 25 Lakh,"87,116",Diesel
2023 MG Gloster Savvy 7 STR 2.0 Twin Turbo 4WD,Rs. 42.55 Lakh,"13,382",Diesel
